Year,FIPS,State,Life Expectancy,95% CI - Low,95% CI - High,Median Household Income,% Low Birthweight,% Frequent Mental Distress,% Adults with Diabetes,HIV Prevalence Rate,% Adults Reporting Currently Smoking,% Adults with Obesity,Food Environment Index,% Physically Inactive,% Excessive Drinking,Chlamydia Rate,Teen Birth Rate,Drug Overdose Mortality Rate,% Uninsured Adults,% Uninsured Children,Preventable Hospitalization Rate,% With Annual Mammogram,% Vaccinated,% Some College,% Unemployed,% Disconnected Youth,% Children in Poverty,Income Ratio,% Children in Single-Parent Households,Residential segregation - Black/White,Homicide Rate,Firearm Fatalities Rates,Social Association Rate,Injury Death Rate,% Long Commute - Drives Alone,% Not Proficient in English,% Rural
2019,38000,North Dakota,79.71882513,79.50578733,79.93186293,67402,6.488784252,11.19866282,8.2,78.6,17.41866344,35.8,8.9,27.9,24.11584563,509.1,19.85892633,9.659579,7.693508045,6.25152321,3553,53,50,73.26015961,2.373377734,4.785108413,10.9,4.448128693,19.64255125,50.32356436,2.340501,12.314066,15.8517286,70.535604,14,0.6692234,40.10148813
2019,39000,Ohio,76.98330532,76.93031757,77.03629307,58704,8.557250161,17.06422466,10.3,235.3,21.75248292,34.6,6.8,27.6,20.6864749,559.4,22.2752019,38.07958,9.065757264,4.891479206,4338,45,51,65.53797988,4.11469753,5.651454743,18.1,4.678095479,27.11054027,68.62277248,5.948674,13.117664,10.9221411,90.896847,31.1,1.07086363,22.07609862
2019,40000,Oklahoma,76.04994387,75.95871418,76.14117355,54447,8.042907314,16.11528219,11,194.2,19.19234775,37.1,5.8,33.4,14.48202248,594.3,33.33340852,18.054395,20.32114313,8.552199673,4346,40,47,59.5221173,3.294308187,7.963046524,19.7,4.646670238,26.54572944,55.37763781,7.446769,18.077056,11.3192642,94.376978,27,2.030121306,33.75642535
2019,41000,Oregon,79.87672225,79.79190584,79.96153866,66955,6.519062806,14.63759637,7.5,202.4,14.90443486,28.8,8.1,23.5,21.1501194,457.1,16.82265022,13.480755,10.19425627,3.972946436,2378,43,44,69.94346059,3.743786456,6.777202388,13.6,4.55798269,20.91601394,61.24246257,2.785752,12.634429,10.0575261,75.293847,30,2.868759755,18.9683624
2019,42000,Pennsylvania,78.44681935,78.39673774,78.49690096,63455,8.256493322,14.57331993,9.2,333.9,17.82384041,33.1,8.4,24.6,19.78748533,481.9,16.59574017,36.913062,7.820143459,4.596551638,3966,47,54,65.6274342,4.375129397,5.658264065,16.5,4.787003894,25.77764077,71.01864181,5.449836,12.298185,12.225444,88.959108,37.6,2.029157382,21.34318304
2019,44000,Rhode Island,79.83840413,79.67078235,80.00602591,70383,7.491027907,14.09185154,9.1,289.7,13.84640207,30.1,8.7,26,21.67898746,539.8,13.39793866,29.719974,5.996348959,1.837961259,3797,53,45,66.81361561,3.561489972,4.902882713,16.5,5.173702202,27.85424592,60.44442041,2.244541,4.310802,10.0343509,79.86328,33.8,4.121153967,9.265348429
2019,45000,South Carolina,77.11691238,77.0338299,77.19999487,56360,9.614755511,13.60765834,11.5,404,18.4084943,35.5,6.7,28.5,21.68749333,698.2,24.95860962,21.366947,15.99043053,5.878032148,3797,48,49,63.17643034,2.849534863,6.870546764,19.9,4.777159908,31.19188396,46.484298,8.602666,18.081206,11.4844212,88.454965,35.7,1.447184122,33.67421461
2019,46000,South Dakota,78.90932291,78.71081608,79.10782974,60414,6.597616345,11.11312035,9.3,89.8,18.9920849,33.1,7.3,28.9,24.38099554,514,24.12374867,8.192493,14.04219182,7.689256854,3539,50,48,68.32394784,3.29394422,5.337078652,14.9,4.11108133,22.80387371,65.58753542,3.48269,12.269283,16.130509,82.238596,15.1,0.966875206,43.34827679
2019,47000,Tennessee,75.978706,75.90867747,76.04873453,56047,9.16501311,16.29003384,12,307.3,20.69903378,36.6,6.2,29,17.24408951,601.7,28.80052523,27.998784,14.75567913,4.948706322,4331,43,50,61.42443425,3.388933103,6.785765529,19.4,4.721009154,28.51577543,65.80529797,7.680427,17.770609,11.1375109,92.475686,35.3,1.537637012,33.60896172
2019,48000,Texas,79.16551987,79.1296617,79.20137803,64044,8.351286462,12.05923815,11.8,402.1,14.65468862,34.1,6.1,26.9,19.64313976,445.1,31.40694906,10.615992,24.34470463,12.67289969,4255,39,46,61.99235904,3.513821743,7.761405177,19.2,4.822935532,26.26787337,53.26656811,5.488366,12.206543,7.5196887,57.637923,38.9,7.371821686,15.30099885
2019,49000,Utah,80.07421549,79.96681629,80.18161468,75705,7.140048458,13.63921293,8.3,121.7,7.900736369,29.9,7.8,18.7,11.90924484,345.5,16.09581717,19.484848,12.08306328,8.097527009,2110,42,49,70.7481925,2.606839361,5.865098072,9.6,3.763657359,14.28978143,65.69453696,2.228485,12.490307,3.4934955,66.924327,25,2.340789392,9.417540889
2019,50000,Vermont,79.83459571,79.61241591,80.05677552,63293,6.792612505,14.81366358,7.3,132.7,16.19109484,27.1,8.7,19.3,23.16219359,275.3,11.0769651,22.412611,6.864064236,1.870383607,2965,46,49,68.72525124,2.383505685,5.257830512,10.8,4.487730886,21.15995968,63.88533913,2.078682,11.745575,13.1412573,85.579474,31.7,0.614044675,61.10451449
2019,51000,Virginia,79.54983651,79.48735173,79.61232129,76471,8.099247038,13.02538194,9.8,329,14.15932868,31.8,8.8,24.8,17.30186032,564.3,16.27255287,17.638837,10.83977963,4.883772293,3896,44,51,71.12757639,2.790385331,5.160514706,13.3,4.794228153,24.33896873,49.18991178,4.729672,12.04215,11.1779963,64.665116,40.8,2.680559834,24.54598311
2019,53000,Washington,80.42020339,80.35514939,80.48525739,78674,6.480207257,13.81485858,8.5,218.8,12.75077585,28.2,8.3,18.9,16.48278462,496.3,16.26595256,15.924649,9.426438362,3.124184078,2533,40,47,70.86172109,4.252383271,6.472117156,12,4.438501333,19.72324879,59.48571184,3.155883,10.547196,8.4610513,66.879055,37.4,3.624105237,15.95158925
2019,54000,West Virginia,74.79449039,74.65756662,74.93141416,48659,9.478511472,22.26076798,13,129.2,26.13643479,39.7,6.6,29.5,15.17629912,313,30.88848942,49.872216,9.842882297,3.105029779,5472,41,42,55.69579459,4.90833418,9.468240738,20.8,4.981531176,24.50859133,59.57883819,5.119709,17.614571,13.146243,124.336208,33.3,0.33405727,51.27830959
2019,55000,Wisconsin,79.45705404,79.3844031,79.52970499,64177,7.413799483,13.45505746,7.4,131.9,16.19753928,34.3,8.7,22.3,25.20383948,499.4,15.47659898,19.831931,7.974790548,3.834108554,3260,49,53,69.62382964,3.347175906,5.040165974,13.5,4.242336739,22.94968739,76.06226488,3.571975,10.706819,11.4024478,83.929316,27.5,1.382181543,29.84617863
2019,56000,Wyoming,78.90972818,78.66374853,79.15570782,66152,8.942719062,13.02095119,6.8,71.5,18.4382754,29.6,7,24,20.47672947,378.2,25.73850584,12.328531,16.26921447,11.0655678,3155,37,43,66.52755802,3.60227195,6.864941943,11.7,4.259308751,18.42105263,67.7501321,3.411688,20.086544,13.7535658,95.067137,14.5,0.869632293,35.24198671
2020,1000,Alabama,74.83594896,74.7539907,74.91790722,53958,10.43276003,16.48429623,13,341.6,19.5,39.3,5.3,27.8,16.14162693,552.2,27.5988893,17.481629,14.91000099,3.626804038,3599,36,44,61.57528395,5.87700638,8.034348491,20.9,5.157920311,31.12819911,57.38823523,11.106885,22.2939,11.9109253,86.905718,35.2,1.019447937,40.9631829
2020,2000,Alaska,78.61564055,78.35618171,78.8750994,79961,6.064883942,9.93070671,7.4,121.7,18,31.8,6.8,21.1,20.04469959,695.8,22.98125451,18.271556,14.80600535,8.638497154,1820,30,36,65.09722875,7.82810184,9.81273819,12.3,4.064093165,19.90874225,56.08988427,8.124888,23.520912,11.39288635,99.760174,16.6,1.553992475,33.98021207
2020,4000,Arizona,79.06102337,78.98861375,79.13343299,64652,7.323263491,13.99263867,9.7,282.9,13.7,31.5,6.4,21.6,17.39264492,512.3,22.34053242,28.013287,15.23625922,9.283735976,2129,35,48,64.70232254,7.90060778,8.160803025,17.6,4.485400232,26.20495373,49.25544444,5.816278,16.125473,5.45719063,90.362392,36.5,4.37357256,10.19017941
2020,5000,Arkansas,75.48838534,75.38393067,75.59284001,51146,9.189876511,18.72401645,11.7,239.3,21.6,37.2,4.8,28.8,17.78634243,531.9,33.31398225,15.206103,12.58436553,4.204564956,3142,35,49,58.98405431,6.05124865,9.072762998,20.8,4.745164688,28.30818641,65.71334107,8.828886,19.794512,11.74715115,85.242607,27.2,1.61707683,43.83967588
2020,6000,California,81.00787054,80.97771075,81.03803032,83001,6.889021503,12.69061179,9.2,406,9,30.2,8.8,21.1,18.40291257,452.2,15.64330403,17.269891,9.953588877,3.396003649,2256,30,46,66.85087178,10.13801157,6.528763297,14.6,5.142095177,22.44568251,57.04854501,4.972175,8.011702,6.041443019,54.852346,42.3,9.185338331,5.047383424
2020,8000,Colorado,79.97718971,79.89933527,80.05504415,77688,9.124500348,13.09118114,7,269.1,12.6,24.2,8.5,16.5,20.2520917,453.9,16.27820787,20.65807,11.53029725,5.358223572,1703,35,51,72.23843161,7.26300642,6.322262967,10.6,4.353342428,21.45579648,63.95556286,4.311339,14.95263,8.542079946,83.36936,36.4,2.723073478,13.84783969
2020,9000,Connecticut,80.10744161,80.01526368,80.19961954,79723,7.807710002,13.50913809,8.2,345.4,12.6,29.5,8.1,20.2,17.42079275,356.7,9.09935271,34.165632,6.370483164,2.786340842,2638,39,58,70.11841189,7.9037953,4.903381766,11.8,5.041368088,25.46490314,62.0153936,3.042261,5.347266,9.128463657,75.556029,34.4,3.797994062,12.00736857
2020,10000,Delaware,78.0094909,77.82313437,78.19584742,71335,8.975105932,13.03706637,10.5,409,15.8,36.2,7.6,23.6,17.32860323,498.6,17.55291935,43.719669,9.114064702,3.253625276,3195,44,59,62.1888749,7.82498106,5.995897436,15.1,4.371947588,29.19377346,44.64036951,6.559283,11.50411,10.10327226,86.972721,34.8,1.98542017,16.70334345
2020,11000,District of Columbia,78.03669898,77.78531136,78.28808659,91957,9.984919801,14.4,8.1,2260.4,12.3,24.2,8.7,17.2,22.33826767,908.7,21.58035017,46.628509,4.294545225,1.603529165,3328,26,43,81.99003316,8.02837939,6.493094142,22.3,6.818113182,46.59847404,68.51203688,19.845532,18.305788,28.05773159,94.875466,50.4,2.385014481,0
2020,12000,Florida,79.69294581,79.65106325,79.73482836,61724,8.698099884,12.93058069,9.5,612.5,15.5,28.3,6.9,25.8,17.1809654,465.7,18.39308891,26.657728,18.44570115,6.953579812,3186,40,49,63.55740049,7.72661848,7.151295712,17.2,4.565810816,28.38624424,56.32519789,6.13242,13.420388,6.972246108,86.717008,42.7,6.354827791,8.836969339
2020,13000,Georgia,77.30926108,77.25264852,77.36587364,62800,9.800572282,14.66165918,10.6,643.5,16.3,34.3,6.1,24.5,16.23555624,589.4,22.50380612,14.846022,18.40583089,7.496595955,3318,36,48,64.27208029,6.52517819,7.617340365,19.5,4.850968585,30.43198943,56.19958334,7.831397,16.099138,8.844056924,69.118283,42.3,2.684020083,24.9338204
2020,15000,Hawaii,82.25826759,82.08760492,82.42893026,86878,8.301367168,11.11549909,9.4,200.4,12.2,25,7.9,18.4,18.96939313,494.7,18.33588791,17.179746,5.375815085,2.919346548,1529,35,49,69.01520297,11.63160241,8.615298532,10.4,4.313860948,22.4765305,61.80643964,2.522454,3.887617,6.652423657,62.117365,40.9,4.364232916,8.072625103
2020,16000,Idaho,79.18547074,79.0556581,79.31528339,62603,6.844728336,13.04572064,7.9,83.8,14.2,31.3,7.5,19.7,17.05263819,351,18.45143681,14.93987,13.37827066,6.123339402,1597,36,45,65.82479501,5.35656841,6.846341314,11.6,4.100827802,17.06044086,81.4190866,2.131425,15.875425,7.082986437,77.78046,23.7,1.792461746,29.42187394
2020,17000,Illinois,78.61534152,78.56497782,78.66570521,71243,8.360295555,10.1669767,9.3,336.8,12.8,32.5,8.5,24.4,15.35515612,542.3,17.77144637,23.844466,10.40764474,2.913838891,3310,37,53,70.58047117,9.46712753,6.436482557,13.9,4.98967449,24.95191545,71.51297821,8.030706,11.834163,9.776342142,69.789644,41.5,3.946977446,11.51212972
2020,18000,Indiana,76.5148925,76.44638908,76.58339592,60794,8.116467521,15.83520391,10.5,210.5,20.2,37.2,6.5,25.6,18.3941772,495.7,23.10256022,27.99438,10.15146695,6.095308691,3174,39,54,63.00064003,7.11156131,6.217445878,14.9,4.3256361,24.94142229,68.40301146,6.93001,15.254375,11.87721069,84.575605,31.8,1.388505321,27.55639361
2020,19000,Iowa,78.74346466,78.64835475,78.83857456,62362,6.771989689,13.61136348,8.9,111.1,16.8,37.2,8.6,22.7,24.65812821,478.5,16.33638393,11.303697,7.030609871,2.567842614,2400,47,57,70.61631415,5.26036591,5.728693256,12,4.200300708,20.7225905,61.78089789,2.738081,9.571455,14.48367836,69.704059,20.9,1.611142682,35.98067198
2020,20000,Kansas,77.81087355,77.70763194,77.91411516,63214,7.189873222,14.31282153,9.9,138.8,17.2,35.8,7,21.4,19.65506397,501.8,21.94575677,14.16699,12.52004738,5.169636769,2708,42,51,70.57291103,5.87904046,5.745985365,13,4.331333778,20.99796858,58.24456064,5.133818,14.904833,13.2301235,78.370573,21.5,2.189798977,25.80184206
2020,21000,Kentucky,75.08176525,74.99802574,75.16550476,54074,8.781923229,17.95593261,11.4,210.3,22.2,37,6.5,29.3,16.83044575,419.7,29.06336681,35.621292,7.965088389,4.264711803,3727,36,48,62.76940002,6.64632242,7.680076736,19.4,4.958388689,26.2348998,62.09250144,6.312807,17.252133,10.37243612,100.535816,30.4,1.026388026,41.61952654
2020,22000,Louisiana,75.22319733,75.13713754,75.30925713,51730,10.6939097,18.22160105,12.7,553,18.9,38.3,5,28.2,21.93748296,709.8,30.13036642,30.836837,11.82251327,4.161637481,3787,37,45,57.80632403,8.25407496,9.779790289,24.3,5.43744988,34.85920735,57.12794524,13.734476,22.221184,9.303991675,95.801521,33.5,1.410160662,26.81374924
2020,23000,Maine,78.56233169,78.41146016,78.71320322,59145,7.240503971,13.63949977,8.2,141.1,18,31.3,8.2,19.7,19.01948622,257.8,12.99383072,30.053881,10.4277471,5.61196336,2223,38,49,68.91440262,5.43731625,6.180858461,12.8,4.498767298,19.35595054,74.92433299,1.538534,11.492292,10.95441143,97.997908,33.2,0.486044812,61.34017786
2020,24000,Maryland,78.57675213,78.50097137,78.65253289,88589,8.654725587,12.66234804,9.1,655.4,11.1,30.9,8.7,20.6,14.59143765,535.9,15.16630035,41.137113,7.917526366,3.442156907,2653,37,55,70.59118845,6.76090946,6.02466449,11.2,4.512205089,26.49308847,63.48388333,9.138387,12.299413,8.854318553,88.330042,50.1,3.208808732,12.80357395
2020,25000,Massachusetts,80.18564724,80.12145135,80.24984313,87288,7.498464688,13.38615012,7.7,353.8,11.4,24.5,9.2,19.4,19.29640831,361.3,8.11315554,32.641755,3.632231251,1.740863568,3136,44,59,74.29551913,8.86182244,4.519333267,10.9,5.361292781,23.96077092,62.57076997,2.219223,3.71655,9.308669204,70.562061,44,4.562305937,8.027944161
2020,26000,Michigan,77.4848753,77.42903332,77.54071727,61352,8.60719713,16.58703944,10.6,199.4,19.3,35.3,7,20.2,20.06392245,448.3,17.04144658,25.826958,7.779322606,2.619826987,3324,38,50,68.67267375,9.87665593,6.806937298,16.8,4.598457889,25.51385715,73.4537168,6.299482,12.744799,9.57903709,81.113664,33.6,1.432553715,25.43276566
2020,27000,Minnesota,80.39603921,80.32308576,80.46899265,75489,6.675477927,12.83251115,7.8,190.4,14.3,30.6,9,18.7,21.53299087,392.1,11.88936153,14.655652,6.891248533,3.497578485,2323,45,57,75.48983085,6.17644103,4.414828033,9.5,4.259122388,20.01441759,63.7831893,2.454336,8.255754,12.42633025,69.466884,31.2,1.948557666,26.72764038
2020,28000,Mississippi,73.88829383,73.78135652,73.99523114,47368,11.71728534,14.61405533,13.2,392,20.7,39.9,3.9,28.9,16.43037995,803.7,31.63152685,14.446554,17.47518257,5.242684559,3718,36,45,60.77408164,8.08413189,9.23628392,26,5.387411099,36.7609291,51.82679271,13.126713,23.003174,12.35006502,92.656894,33.2,0.747382231,50.65461934
2020,29000,Missouri,76.63551186,76.56235367,76.70867006,58812,8.58439878,15.94246978,9.4,248.7,18.6,34.2,6.8,24.9,19.95421382,518.4,22.69218019,27.520403,14.29410178,6.681678992,3052,40,49,67.29913032,6.07797662,6.626593052,15.5,4.482650477,24.64035629,71.66295727,9.974463,21.030659,11.35161426,95.767874,32.4,0.899686674,29.56382671
2020,30000,Montana,78.3698402,78.19639251,78.54328789,57730,7.52592952,13.89636385,7.7,75,17.5,28.9,7.7,18,23.88784886,386.7,20.44259667,13.388715,12.12094599,7.384938212,1926,38,45,69.53980787,5.88809489,7.721933741,14.6,4.400774756,20.38813973,83.68674723,4.007498,20.189746,13.84445532,94.275368,17,0.251707623,44.1069723
2020,31000,Nebraska,79.015864,78.89127705,79.14045094,64735,7.240117536,12.28016172,8.9,145.7,14.5,34,7.8,21,23.20479718,457.2,18.32100983,8.842955,11.35323649,5.250144895,2374,45,53,72.42133671,4.23036722,4.462099208,10.1,4.13970145,20.73645993,64.63721647,3.095603,9.513503,13.55318464,61.484646,19,2.63663052,26.86546488
2020,32000,Nevada,78.10918361,78.00414318,78.21422404,64608,8.687901882,18.21696224,9.9,418.5,14.1,28.1,7.2,24.9,19.90432768,478.5,22.56343561,23.41992,16.05091763,8.013793813,2886,31,41,59.02270422,12.83300444,9.914705451,16.7,4.33003155,27.82529302,47.67935064,6.63931,17.069425,4.228459155,80.041319,31.8,5.52576472,5.804519152
2020,33000,New Hampshire,79.5890429,79.44049903,79.73758677,81415,6.737177972,14.7729667,7.4,111.5,14.7,30.5,9.1,18.6,19.86907977,215.6,8.73022323,30.667904,9.293776749,3.222494877,2578,42,55,70.90355805,6.68399564,4.511912593,8.4,4.303388332,18.93598468,67.08194552,1.49722,10.606456,10.31271157,88.845707,39,0.940253196,39.69691676
2020,34000,New Jersey,79.48844862,79.4305674,79.54632983,87095,7.953174114,12.72199981,8.6,467.8,11.1,27.7,9.2,20.2,18.62536085,356.3,10.8923099,32.036044,10.52043009,3.866222361,2859,35,55,70.92291778,9.78619927,5.458439244,12.6,5.1460779,22.33048001,63.49416205,3.90119,4.916726,8.537134961,63.168943,43.4,6.022049059,5.320446311
2020,35000,New Mexico,76.88175117,76.74500087,77.01850146,52285,9.0179156,13.61783027,11,221.8,16.9,31.7,4.5,22.5,17.51674472,576.3,28.80294488,30.483081,14.27679889,5.839967423,1947,28,40,62.13037803,8.41871702,9.759391112,21.6,5.147165912,29.84758187,51.51347749,8.791979,20.682749,8.066204597,112.871443,27.5,3.962253828,22.5729769
2020,36000,New York,80.26059995,80.22052781,80.3006721,73354,7.992527523,13.06578283,9.1,761.6,12.3,26.5,8.9,25.2,17.63578875,502.3,12.83806275,21.049998,7.345919084,2.470704607,2586,37,53,69.69079097,9.99192178,6.276003644,16.7,5.728835624,26.48174352,73.5615611,3.333109,4.441053,8.070114687,53.283441,38.8,6.721470019,12.12707519
2020,37000,North Carolina,77.67778483,77.62122777,77.73434188,59616,9.233073396,13.0883693,11,374.3,17,33.6,6.5,21.9,17.04910939,616.3,20.82499206,24.373639,15.46663712,5.311861744,3146,43,55,68.2271308,7.34129854,7.229862194,17.9,4.674464743,27.35964839,51.95531077,6.595761,14.16576,11.11234477,81.757111,34,2.269907314,33.91256636
2020,38000,North Dakota,78.7682269,78.56085746,78.97559634,64289,6.553382072,11.50099133,9.3,83.4,17.9,33.6,9.1,24.6,23.49951367,467.4,18.3732223,11.62868,9.086628161,6.259599176,2687,49,52,73.47359736,5.12155615,5.342690298,10.9,4.447280517,18.99095749,56.37598555,2.642905,12.497392,15.31407575,72.327012,14.7,0.662955136,40.10148813
2020,39000,Ohio,76.52393501,76.47204571,76.57582431,60360,8.555057755,16.12823461,10.9,240,20.2,35.8,6.8,23.5,18.97454757,509.2,20.90336606,38.307175,9.377337716,4.709845875,3278,40,53,65.86005798,8.14701444,6.056139848,16.6,4.628654373,26.85088557,69.47261183,6.383631,13.728744,10.76863621,95.859539,31,1.049307376,22.07609862
2020,40000,Oklahoma,75.53641317,75.44707212,75.62575422,54512,8.082112031,16.31344349,11.8,200.3,19.6,37.1,5.8,27.9,13.76864417,536,30.80584667,17.869117,21.70233186,9.60044625,3247,35,49,59.7410192,6.14364659,8.175697187,18.6,4.551941373,25.98803048,57.23187656,7.71672,18.621495,11.17619323,95.494064,27.1,1.938277215,33.75642535
2020,41000,Oregon,79.70158634,79.61730925,79.78586343,67832,6.554412408,14.39683401,8.4,202.4,13.6,28.3,8.1,17.6,19.88072696,376,15.18362465,15.53365,9.531586516,3.451327533,1884,36,45,70.18939404,7.57585548,7.729331823,12.2,4.525026738,20.63484161,65.57846542,2.980743,13.013379,9.979943449,77.151428,30.3,2.731031562,18.9683624
2020,42000,Pennsylvania,78.01644688,77.96737993,78.06551382,64898,8.296523669,15.19959582,9.7,335.1,16.7,31.6,8.4,23.4,20.69846252,408.3,15.40273703,36.361455,8.37757467,5.911012451,3024,41,57,66.6814533,9.07863442,6.072464189,14.3,4.748433881,25.74627814,71.32315653,5.84894,12.719189,12.05092225,92.705664,37.6,2.037460098,21.34318304
2020,44000,Rhode Island,79.37106803,79.20798465,79.53415142,73919,7.602038747,13.86227491,9,292,14.1,30.6,8.6,22.9,18.26549549,445,12.22117734,32.169629,5.121933129,2.979320518,2677,46,48,67.97544698,9.38487668,4.396917085,14.5,5.000521299,26.87120339,60.46419969,2.215816,4.36684,9.923140594,81.930242,34.1,3.971349104,9.265348429
2020,45000,South Carolina,76.43653047,76.35468696,76.51837398,57216,9.631076226,15.64983076,11.9,405,19.1,36.7,6.6,25.6,18.98393769,662.7,23.21355446,25.830242,15.43579461,5.727446504,2827,44,50,63.91555523,6.1724947,7.738501026,18.7,4.800552923,30.91698907,48.19091818,9.364426,18.957108,11.22068823,94.195834,35.9,1.352371087,33.67421461
2020,46000,South Dakota,78.19490946,78.00248252,78.3873364,61149,6.683554638,9.722589077,6.9,94.4,19,33.4,7.3,21.6,20.98861651,457.1,22.61635765,8.497483,13.87866294,6.35436632,2650,46,51,68.50032565,4.64364273,5.650313086,13.9,4.073751989,22.70938835,69.53629673,3.979448,12.719777,15.68246152,84.396519,15.4,0.900750259,43.34827679
2020,47000,Tennessee,75.32880867,75.25970506,75.39791228,56962,9.132155751,16.70845698,12.5,313.5,19.7,35.8,6.1,23.6,17.01885095,555.1,27.16860891,33.906052,14.53142345,5.982879887,3161,38,52,62.43361778,7.46427419,7.178038067,18.4,4.656506247,28.21302878,66.74649435,8.359068,18.80177,11.05442646,99.641995,35.7,1.481316931,33.60896172
2020,48000,Texas,78.39410892,78.35955427,78.42866357,66048,8.341788531,13.32249102,12,405.3,13.3,35.8,5.9,25.4,18.59720555,466,28.78104417,11.84606,23.57448966,11.55250339,3151,34,48,63.05686018,7.6376157,7.931515907,18.8,4.813638574,26.11262347,55.66896241,5.844117,12.719786,7.391498292,59.813996,38.9,6.962845227,15.30099885
2020,49000,Utah,79.71723761,79.61327405,79.82120118,77785,7.147051225,14.57032264,8.5,126.1,8.3,29.3,7.9,16.3,11.83782352,326.5,14.7017798,18.89374,11.08948187,7.173967835,1583,36,51,71.5009873,4.68305534,6.387016357,7.5,3.710142474,14.51511529,70.213567,2.390734,12.682315,3.495514756,67.247973,25.3,2.194418386,9.417540889
2020,50000,Vermont,79.67341457,79.45215838,79.89467076,67717,6.826676159,15.45400511,6.7,132.6,14.4,26.3,8.9,17.1,22.12121826,179,9.99778442,25.405162,6.117116472,1.075037811,2287,35,53,70.48967828,5.57868266,5.248838,10,4.479783968,21.80551695,67.36569151,2.194542,11.947906,13.13874936,90.554235,32.2,0.607758751,61.10451449
2020,51000,Virginia,79.06603158,79.00444538,79.12761778,79154,8.133703782,12.62957259,9.8,331.4,13.9,32.4,8.9,20.4,16.94174451,479.9,15.26929454,20.414317,10.10789344,4.402350369,2902,39,53,71.80020408,6.24415355,5.330489446,12.2,4.763284421,23.88639865,50.41543362,5.034196,12.519519,10.99578689,67.947315,41,2.578864066,24.54598311
2020,53000,Washington,80.21417734,80.14926148,80.27909319,80319,6.519240683,14.1205711,7.8,220.4,11.6,28,8.4,17.5,17.97686541,409.5,14.94923275,18.192884,8.977709188,3.07596271,1927,34,49,71.65356674,8.40609644,6.718108235,11,4.37614353,19.40682223,61.3322698,3.3282,10.789113,8.326388178,69.122253,37.5,3.579077093,15.95158925
2020,54000,West Virginia,74.26267132,74.12510043,74.40024222,49202,9.462501331,18.65309176,13.1,136.3,24,39.6,6.5,27.4,13.52766813,303,28.3690457,56.773785,10.25801905,3.187284987,4107,36,43,56.5067303,8.34856595,9.298492874,20.3,4.960989826,24.32817394,61.08403147,5.485619,18.250833,12.8250598,133.326319,33.9,0.317923229,51.27830959
2020,55000,Wisconsin,78.86851681,78.79715992,78.93987369,64901,7.512323148,13.19897756,7.6,134.4,16.1,32.7,8.8,19.8,26.0777126,456.2,14.31076023,21.816216,7.762866969,4.42719083,2559,43,56,69.98596104,6.28931782,5.180555967,12.4,4.237433386,22.96420663,77.14776937,3.94856,11.042305,11.23502076,89.140707,27.7,1.323068006,29.84617863
2020,56000,Wyoming,78.0836624,77.84053988,78.32678493,67284,9.079216007,12.64767103,7.5,73,19.4,30.6,7,21.6,19.33019534,338.8,24.05707468,14.032473,16.58162056,8.032319392,2343,33,44,67.2655098,5.84223932,6.084343451,10.3,4.262031512,17.82516055,69.23223763,3.632882,21.524707,13.6692723,95.431941,14.9,0.662377819,35.24198671
